"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDPHRWKD","TOT","USD","A","1998",32.403786,
"GRC","GDPHRWKD","TOT","USD","A","1999",33.445213,
"GRC","GDPHRWKD","TOT","USD","A","2000",34.596765,
"GRC","GDPHRWKD","TOT","USD","A","2001",36.007592,
"GRC","GDPHRWKD","TOT","USD","A","2002",36.664493,
"GRC","GDPHRWKD","TOT","USD","A","2003",38.291115,
"GRC","GDPHRWKD","TOT","USD","A","2004",39.45019,
"GRC","GDPHRWKD","TOT","USD","A","2005",38.332984,
"GRC","GDPHRWKD","TOT","USD","A","2006",39.980723,
"GRC","GDPHRWKD","TOT","USD","A","2007",41.017728,
"GRC","GDPHRWKD","TOT","USD","A","2008",40.454932,
"GRC","GDPHRWKD","TOT","USD","A","2009",39.403018,
"GRC","GDPHRWKD","TOT","USD","A","2010",39.041018,
"GRC","GDPHRWKD","TOT","USD","A","2011",36.286315,
"GRC","GDPHRWKD","TOT","USD","A","2012",34.411592,
"GRC","GDPHRWKD","TOT","USD","A","2013",33.629296,
"GRC","GDPHRWKD","TOT","USD","A","2014",33.419253,
"GRC","GDPHRWKD","TOT","USD","A","2015",34.620568,
"GRC","GDPHRWKD","TOT","USD","A","2016",33.18651,
"GRC","GDPHRWKD","TOT","USD","A","2017",33.648638,
"GRC","GDPHRWKD","TOT","USD","A","2018",32.475541,
"GRC","GDPHRWKD","TOT","USD","A","2019",33.533585,
"GRC","GDPHRWKD","TOT","USD","A","2020",34.208607,
"GRC","GDPHRWKD","TOT","USD","A","2021",34.103949,
"HUN","GDPHRWKD","TOT","USD","A","1991",16.709362,
"HUN","GDPHRWKD","TOT","USD","A","1992",18.085615,
"HUN","GDPHRWKD","TOT","USD","A","1993",19.18435,
"HUN","GDPHRWKD","TOT","USD","A","1994",18.828924,
"HUN","GDPHRWKD","TOT","USD","A","1995",21.758345,"B"
"HUN","GDPHRWKD","TOT","USD","A","1996",21.841212,
"HUN","GDPHRWKD","TOT","USD","A","1997",22.206701,
"HUN","GDPHRWKD","TOT","USD","A","1998",22.974597,
"HUN","GDPHRWKD","TOT","USD","A","1999",23.133427,
"HUN","GDPHRWKD","TOT","USD","A","2000",24.269494,
"HUN","GDPHRWKD","TOT","USD","A","2001",25.669038,
"HUN","GDPHRWKD","TOT","USD","A","2002",27.129321,
"HUN","GDPHRWKD","TOT","USD","A","2003",28.111433,
"HUN","GDPHRWKD","TOT","USD","A","2004",29.798399,
"HUN","GDPHRWKD","TOT","USD","A","2005",31.723352,
"HUN","GDPHRWKD","TOT","USD","A","2006",33.072538,
"HUN","GDPHRWKD","TOT","USD","A","2007",33.89389,
"HUN","GDPHRWKD","TOT","USD","A","2008",34.790217,
"HUN","GDPHRWKD","TOT","USD","A","2009",33.744436,
"HUN","GDPHRWKD","TOT","USD","A","2010",34.179123,"B"
"HUN","GDPHRWKD","TOT","USD","A","2011",35.080159,
"HUN","GDPHRWKD","TOT","USD","A","2012",34.628284,
"HUN","GDPHRWKD","TOT","USD","A","2013",34.899918,
"HUN","GDPHRWKD","TOT","USD","A","2014",34.490434,
"HUN","GDPHRWKD","TOT","USD","A","2015",35.041117,
"HUN","GDPHRWKD","TOT","USD","A","2016",34.246099,
"HUN","GDPHRWKD","TOT","USD","A","2017",35.291142,
"HUN","GDPHRWKD","TOT","USD","A","2018",36.720403,
"HUN","GDPHRWKD","TOT","USD","A","2019",38.138583,
"HUN","GDPHRWKD","TOT","USD","A","2020",38.282598,
"HUN","GDPHRWKD","TOT","USD","A","2021",39.433474,
"ISL","GDPHRWKD","TOT","USD","A","1970",19.685898,
"ISL","GDPHRWKD","TOT","USD","A","1971",21.670202,
"ISL","GDPHRWKD","TOT","USD","A","1972",22.74772,
"ISL","GDPHRWKD","TOT","USD","A","1973",23.869513,
"ISL","GDPHRWKD","TOT","USD","A","1974",24.737615,
"ISL","GDPHRWKD","TOT","USD","A","1975",24.772111,
"ISL","GDPHRWKD","TOT","USD","A","1976",25.789366,
"ISL","GDPHRWKD","TOT","USD","A","1977",28.627861,
"ISL","GDPHRWKD","TOT","USD","A","1978",30.111211,
"ISL","GDPHRWKD","TOT","USD","A","1979",31.597969,
"ISL","GDPHRWKD","TOT","USD","A","1980",32.59542,
"ISL","GDPHRWKD","TOT","USD","A","1981",32.422195,
"ISL","GDPHRWKD","TOT","USD","A","1982",32.246767,
"ISL","GDPHRWKD","TOT","USD","A","1983",31.266066,
"ISL","GDPHRWKD","TOT","USD","A","1984",32.147949,
"ISL","GDPHRWKD","TOT","USD","A","1985",32.057915,
"ISL","GDPHRWKD","TOT","USD","A","1986",33.172702,
"ISL","GDPHRWKD","TOT","USD","A","1987",34.070179,
"ISL","GDPHRWKD","TOT","USD","A","1988",34.922556,
"ISL","GDPHRWKD","TOT","USD","A","1989",35.624417,
"ISL","GDPHRWKD","TOT","USD","A","1990",36.598448,
"ISL","GDPHRWKD","TOT","USD","A","1991",36.460144,
"ISL","GDPHRWKD","TOT","USD","A","1992",34.945867,
"ISL","GDPHRWKD","TOT","USD","A","1993",35.382993,
"ISL","GDPHRWKD","TOT","USD","A","1994",36.525802,
"ISL","GDPHRWKD","TOT","USD","A","1995",36.115595,
"ISL","GDPHRWKD","TOT","USD","A","1996",37.281082,
"ISL","GDPHRWKD","TOT","USD","A","1997",39.007073,
"ISL","GDPHRWKD","TOT","USD","A","1998",41.15579,
"ISL","GDPHRWKD","TOT","USD","A","1999",41.74796,
"ISL","GDPHRWKD","TOT","USD","A","2000",42.954892,
"ISL","GDPHRWKD","TOT","USD","A","2001",44.570648,
"ISL","GDPHRWKD","TOT","USD","A","2002",45.424657,
"ISL","GDPHRWKD","TOT","USD","A","2003",46.932506,
"ISL","GDPHRWKD","TOT","USD","A","2004",50.125586,
"ISL","GDPHRWKD","TOT","USD","A","2005",51.613242,
"ISL","GDPHRWKD","TOT","USD","A","2006",52.938942,
"ISL","GDPHRWKD","TOT","USD","A","2007",56.118409,
"ISL","GDPHRWKD","TOT","USD","A","2008",54.473883,
"ISL","GDPHRWKD","TOT","USD","A","2009",57.958666,
"ISL","GDPHRWKD","TOT","USD","A","2010",57.363205,
"ISL","GDPHRWKD","TOT","USD","A","2011",57.412617,
"ISL","GDPHRWKD","TOT","USD","A","2012",57.495299,
"ISL","GDPHRWKD","TOT","USD","A","2013",58.702973,
"ISL","GDPHRWKD","TOT","USD","A","2014",58.676681,
"ISL","GDPHRWKD","TOT","USD","A","2015",59.662657,
"ISL","GDPHRWKD","TOT","USD","A","2016",60.324542,
"ISL","GDPHRWKD","TOT","USD","A","2017",60.815593,
"ISL","GDPHRWKD","TOT","USD","A","2018",62.370665,
"ISL","GDPHRWKD","TOT","USD","A","2019",64.644798,
"ISL","GDPHRWKD","TOT","USD","A","2020",64.702458,
"ISL","GDPHRWKD","TOT","USD","A","2021",66.765244,
"IRL","GDPHRWKD","TOT","USD","A","1970",15.709768,
"IRL","GDPHRWKD","TOT","USD","A","1971",16.188166,
"IRL","GDPHRWKD","TOT","USD","A","1972",17.606495,
"IRL","GDPHRWKD","TOT","USD","A","1973",18.278512,
"IRL","GDPHRWKD","TOT","USD","A","1974",19.097055,
"IRL","GDPHRWKD","TOT","USD","A","1975",20.425514,
"IRL","GDPHRWKD","TOT","USD","A","1976",20.948701,
"IRL","GDPHRWKD","TOT","USD","A","1977",22.265772,
"IRL","GDPHRWKD","TOT","USD","A","1978",23.815778,
"IRL","GDPHRWKD","TOT","USD","A","1979",23.589285,
"IRL","GDPHRWKD","TOT","USD","A","1980",24.99453,
"IRL","GDPHRWKD","TOT","USD","A","1981",26.29075,
"IRL","GDPHRWKD","TOT","USD","A","1982",27.093766,
"IRL","GDPHRWKD","TOT","USD","A","1983",27.40166,
"IRL","GDPHRWKD","TOT","USD","A","1984",29.385713,
"IRL","GDPHRWKD","TOT","USD","A","1985",30.321702,
"IRL","GDPHRWKD","TOT","USD","A","1986",29.877279,
"IRL","GDPHRWKD","TOT","USD","A","1987",31.394307,
"IRL","GDPHRWKD","TOT","USD","A","1988",32.887788,
"IRL","GDPHRWKD","TOT","USD","A","1989",34.718574,
"IRL","GDPHRWKD","TOT","USD","A","1990",36.279382,
"IRL","GDPHRWKD","TOT","USD","A","1991",37.736932,
"IRL","GDPHRWKD","TOT","USD","A","1992",39.628349,
"IRL","GDPHRWKD","TOT","USD","A","1993",40.629278,
"IRL","GDPHRWKD","TOT","USD","A","1994",41.6145,
"IRL","GDPHRWKD","TOT","USD","A","1995",43.665597,
"IRL","GDPHRWKD","TOT","USD","A","1996",45.413923,
"IRL","GDPHRWKD","TOT","USD","A","1997",48.508302,
"IRL","GDPHRWKD","TOT","USD","A","1998",49.525961,
"IRL","GDPHRWKD","TOT","USD","A","1999",51.713274,
"IRL","GDPHRWKD","TOT","USD","A","2000",54.405631,
"IRL","GDPHRWKD","TOT","USD","A","2001",55.828548,
"IRL","GDPHRWKD","TOT","USD","A","2002",58.795155,
"IRL","GDPHRWKD","TOT","USD","A","2003",60.014659,
"IRL","GDPHRWKD","TOT","USD","A","2004",62.366722,
"IRL","GDPHRWKD","TOT","USD","A","2005",62.593898,
"IRL","GDPHRWKD","TOT","USD","A","2006",62.959165,
"IRL","GDPHRWKD","TOT","USD","A","2007",63.998384,
"IRL","GDPHRWKD","TOT","USD","A","2008",62.21774,
"IRL","GDPHRWKD","TOT","USD","A","2009",65.20584,
"IRL","GDPHRWKD","TOT","USD","A","2010",73.594177,"B"
"IRL","GDPHRWKD","TOT","USD","A","2011",75.548609,
"IRL","GDPHRWKD","TOT","USD","A","2012",76.113393,
"IRL","GDPHRWKD","TOT","USD","A","2013",74.123135,
"IRL","GDPHRWKD","TOT","USD","A","2014",77.947489,
"IRL","GDPHRWKD","TOT","USD","A","2015",94.026554,
"IRL","GDPHRWKD","TOT","USD","A","2016",91.255548,
"IRL","GDPHRWKD","TOT","USD","A","2017",95.445789,
"IRL","GDPHRWKD","TOT","USD","A","2018",99.940868,
"IRL","GDPHRWKD","TOT","USD","A","2019",102.330471,
"IRL","GDPHRWKD","TOT","USD","A","2020",120.281397,
"IRL","GDPHRWKD","TOT","USD","A","2021",128.214179,
"ITA","GDPHRWKD","TOT","USD","A","1970",25.305958,
"ITA","GDPHRWKD","TOT","USD","A","1971",26.437249,
"ITA","GDPHRWKD","TOT","USD","A","1972",27.746943,
"ITA","GDPHRWKD","TOT","USD","A","1973",29.552664,
"ITA","GDPHRWKD","TOT","USD","A","1974",31.189036,
"ITA","GDPHRWKD","TOT","USD","A","1975",30.761906,
"ITA","GDPHRWKD","TOT","USD","A","1976",32.659563,
"ITA","GDPHRWKD","TOT","USD","A","1977",34.014956,
"ITA","GDPHRWKD","TOT","USD","A","1978",35.189797,
"ITA","GDPHRWKD","TOT","USD","A","1979",37.006676,
"ITA","GDPHRWKD","TOT","USD","A","1980",37.709445,
"ITA","GDPHRWKD","TOT","USD","A","1981",37.930318,
"ITA","GDPHRWKD","TOT","USD","A","1982",37.77805,
"ITA","GDPHRWKD","TOT","USD","A","1983",38.111703,
"ITA","GDPHRWKD","TOT","USD","A","1984",39.562281,
"ITA","GDPHRWKD","TOT","USD","A","1985",40.363743,
"ITA","GDPHRWKD","TOT","USD","A","1986",41.048174,
"ITA","GDPHRWKD","TOT","USD","A","1987",41.833545,
"ITA","GDPHRWKD","TOT","USD","A","1988",43.041769,
"ITA","GDPHRWKD","TOT","USD","A","1989",44.572499,
"ITA","GDPHRWKD","TOT","USD","A","1990",45.001814,
"ITA","GDPHRWKD","TOT","USD","A","1991",45.022633,
"ITA","GDPHRWKD","TOT","USD","A","1992",45.652707,
"ITA","GDPHRWKD","TOT","USD","A","1993",46.516213,
"ITA","GDPHRWKD","TOT","USD","A","1994",48.470113,
"ITA","GDPHRWKD","TOT","USD","A","1995",49.907066,
"ITA","GDPHRWKD","TOT","USD","A","1996",49.964089,
"ITA","GDPHRWKD","TOT","USD","A","1997",50.886196,
"ITA","GDPHRWKD","TOT","USD","A","1998",50.921112,
"ITA","GDPHRWKD","TOT","USD","A","1999",51.279218,
"ITA","GDPHRWKD","TOT","USD","A","2000",52.751834,
"ITA","GDPHRWKD","TOT","USD","A","2001",53.105591,
"ITA","GDPHRWKD","TOT","USD","A","2002",52.689151,
"ITA","GDPHRWKD","TOT","USD","A","2003",52.31578,
"ITA","GDPHRWKD","TOT","USD","A","2004",52.754499,
"ITA","GDPHRWKD","TOT","USD","A","2005",52.990201,
"ITA","GDPHRWKD","TOT","USD","A","2006",52.873541,
"ITA","GDPHRWKD","TOT","USD","A","2007",52.833352,
"ITA","GDPHRWKD","TOT","USD","A","2008",52.532095,
"ITA","GDPHRWKD","TOT","USD","A","2009",51.485627,
"ITA","GDPHRWKD","TOT","USD","A","2010",52.656139,
"ITA","GDPHRWKD","TOT","USD","A","2011",53.011615,
"ITA","GDPHRWKD","TOT","USD","A","2012",52.728249,
"ITA","GDPHRWKD","TOT","USD","A","2013",53.147359,
"ITA","GDPHRWKD","TOT","USD","A","2014",53.189636,
"ITA","GDPHRWKD","TOT","USD","A","2015",53.221214,
"ITA","GDPHRWKD","TOT","USD","A","2016",53.057615,
"ITA","GDPHRWKD","TOT","USD","A","2017",53.399887,
"ITA","GDPHRWKD","TOT","USD","A","2018",53.393274,
"ITA","GDPHRWKD","TOT","USD","A","2019",53.667651,
"ITA","GDPHRWKD","TOT","USD","A","2020",54.878829,
"ITA","GDPHRWKD","TOT","USD","A","2021",54.174305,
"JPN","GDPHRWKD","TOT","USD","A","1970",13.913013,
"JPN","GDPHRWKD","TOT","USD","A","1971",14.490585,
"JPN","GDPHRWKD","TOT","USD","A","1972",15.705665,
"JPN","GDPHRWKD","TOT","USD","A","1973",16.795891,
"JPN","GDPHRWKD","TOT","USD","A","1974",17.159121,
"JPN","GDPHRWKD","TOT","USD","A","1975",17.943132,
"JPN","GDPHRWKD","TOT","USD","A","1976",18.365817,
"JPN","GDPHRWKD","TOT","USD","A","1977",18.935959,
"JPN","GDPHRWKD","TOT","USD","A","1978",19.797496,
"JPN","GDPHRWKD","TOT","USD","A","1979",20.641463,
"JPN","GDPHRWKD","TOT","USD","A","1980",21.12694,
"JPN","GDPHRWKD","TOT","USD","A","1981",22.016203,
"JPN","GDPHRWKD","TOT","USD","A","1982",22.575418,
"JPN","GDPHRWKD","TOT","USD","A","1983",23.145117,
"JPN","GDPHRWKD","TOT","USD","A","1984",23.93548,
"JPN","GDPHRWKD","TOT","USD","A","1985",25.21423,
"JPN","GDPHRWKD","TOT","USD","A","1986",25.862897,
"JPN","GDPHRWKD","TOT","USD","A","1987",26.971293,
"JPN","GDPHRWKD","TOT","USD","A","1988",28.492223,
"JPN","GDPHRWKD","TOT","USD","A","1989",29.774673,
"JPN","GDPHRWKD","TOT","USD","A","1990",31.293218,
"JPN","GDPHRWKD","TOT","USD","A","1991",32.274529,
"JPN","GDPHRWKD","TOT","USD","A","1992",32.742608,
"JPN","GDPHRWKD","TOT","USD","A","1993",33.492015,
"JPN","GDPHRWKD","TOT","USD","A","1994",33.941482,
"JPN","GDPHRWKD","TOT","USD","A","1995",34.978825,
"JPN","GDPHRWKD","TOT","USD","A","1996",35.877156,
"JPN","GDPHRWKD","TOT","USD","A","1997",36.500514,
"JPN","GDPHRWKD","TOT","USD","A","1998",36.905063,
"JPN","GDPHRWKD","TOT","USD","A","1999",37.930378,
"JPN","GDPHRWKD","TOT","USD","A","2000",39.030799,
"JPN","GDPHRWKD","TOT","USD","A","2001",39.601446,
"JPN","GDPHRWKD","TOT","USD","A","2002",40.313406,
"JPN","GDPHRWKD","TOT","USD","A","2003",40.905008,
"JPN","GDPHRWKD","TOT","USD","A","2004",41.86899,
"JPN","GDPHRWKD","TOT","USD","A","2005",42.497598,
"JPN","GDPHRWKD","TOT","USD","A","2006",42.564981,
"JPN","GDPHRWKD","TOT","USD","A","2007",42.875805,
"JPN","GDPHRWKD","TOT","USD","A","2008",42.736764,
"JPN","GDPHRWKD","TOT","USD","A","2009",42.1495,
"JPN","GDPHRWKD","TOT","USD","A","2010",43.442626,
"JPN","GDPHRWKD","TOT","USD","A","2011",43.709114,
"JPN","GDPHRWKD","TOT","USD","A","2012",44.189848,
"JPN","GDPHRWKD","TOT","USD","A","2013",45.190245,
"JPN","GDPHRWKD","TOT","USD","A","2014",45.251121,
"JPN","GDPHRWKD","TOT","USD","A","2015",46.162102,
"JPN","GDPHRWKD","TOT","USD","A","2016",46.228687,
"JPN","GDPHRWKD","TOT","USD","A","2017",46.650205,
"JPN","GDPHRWKD","TOT","USD","A","2018",46.892448,
"JPN","GDPHRWKD","TOT","USD","A","2019",47.389768,
"JPN","GDPHRWKD","TOT","USD","A","2020",48.127376,
"JPN","GDPHRWKD","TOT","USD","A","2021",45.524755,"E"
"KOR","GDPHRWKD","TOT","USD","A","1970",2.992643,
"KOR","GDPHRWKD","TOT","USD","A","1971",3.205216,
"KOR","GDPHRWKD","TOT","USD","A","1972",3.299719,
"KOR","GDPHRWKD","TOT","USD","A","1973",3.603414,
"KOR","GDPHRWKD","TOT","USD","A","1974",3.788234,
"KOR","GDPHRWKD","TOT","USD","A","1975",3.998885,
"KOR","GDPHRWKD","TOT","USD","A","1976",4.273191,
"KOR","GDPHRWKD","TOT","USD","A","1977",4.659708,
"KOR","GDPHRWKD","TOT","USD","A","1978",4.948738,
"KOR","GDPHRWKD","TOT","USD","A","1979",5.313231,
"KOR","GDPHRWKD","TOT","USD","A","1980",5.205596,
"KOR","GDPHRWKD","TOT","USD","A","1981",5.417179,
"KOR","GDPHRWKD","TOT","USD","A","1982",5.697845,
"KOR","GDPHRWKD","TOT","USD","A","1983",6.364285,
"KOR","GDPHRWKD","TOT","USD","A","1984",7.082612,
"KOR","GDPHRWKD","TOT","USD","A","1985",7.425646,
"KOR","GDPHRWKD","TOT","USD","A","1986",7.90201,
"KOR","GDPHRWKD","TOT","USD","A","1987",8.535919,
"KOR","GDPHRWKD","TOT","USD","A","1988",9.417768,
"KOR","GDPHRWKD","TOT","USD","A","1989",10.052417,
"KOR","GDPHRWKD","TOT","USD","A","1990",10.941045,
"KOR","GDPHRWKD","TOT","USD","A","1991",11.840905,
"KOR","GDPHRWKD","TOT","USD","A","1992",12.437938,
"KOR","GDPHRWKD","TOT","USD","A","1993",13.052885,
"KOR","GDPHRWKD","TOT","USD","A","1994",13.899385,
"KOR","GDPHRWKD","TOT","USD","A","1995",14.771812,
"KOR","GDPHRWKD","TOT","USD","A","1996",15.663279,
"KOR","GDPHRWKD","TOT","USD","A","1997",16.697812,
"KOR","GDPHRWKD","TOT","USD","A","1998",17.504263,
"KOR","GDPHRWKD","TOT","USD","A","1999",19.122007,
"KOR","GDPHRWKD","TOT","USD","A","2000",19.867034,
"KOR","GDPHRWKD","TOT","USD","A","2001",20.534599,
"KOR","GDPHRWKD","TOT","USD","A","2002",21.887622,
"KOR","GDPHRWKD","TOT","USD","A","2003",22.903303,
"KOR","GDPHRWKD","TOT","USD","A","2004",23.940085,
"KOR","GDPHRWKD","TOT","USD","A","2005",25.066255,
"KOR","GDPHRWKD","TOT","USD","A","2006",26.109854,
"KOR","GDPHRWKD","TOT","USD","A","2007",27.762018,
"KOR","GDPHRWKD","TOT","USD","A","2008",29.325932,
"KOR","GDPHRWKD","TOT","USD","A","2009",30.340215,
"KOR","GDPHRWKD","TOT","USD","A","2010",32.147724,
"KOR","GDPHRWKD","TOT","USD","A","2011",33.077795,
"KOR","GDPHRWKD","TOT","USD","A","2012",33.544427,
"KOR","GDPHRWKD","TOT","USD","A","2013",34.297736,
"KOR","GDPHRWKD","TOT","USD","A","2014",35.078734,
"KOR","GDPHRWKD","TOT","USD","A","2015",35.5578,
"KOR","GDPHRWKD","TOT","USD","A","2016",36.548092,
"KOR","GDPHRWKD","TOT","USD","A","2017",38.180621,
"KOR","GDPHRWKD","TOT","USD","A","2018",39.639227,
"KOR","GDPHRWKD","TOT","USD","A","2019",40.57594,
"KOR","GDPHRWKD","TOT","USD","A","2020",41.871053,
"KOR","GDPHRWKD","TOT","USD","A","2021",42.851352,
"LUX","GDPHRWKD","TOT","USD","A","1970",46.34691,
"LUX","GDPHRWKD","TOT","USD","A","1971",46.191178,
"LUX","GDPHRWKD","TOT","USD","A","1972",48.488393,
"LUX","GDPHRWKD","TOT","USD","A","1973",52.389258,
"LUX","GDPHRWKD","TOT","USD","A","1974",53.828135,
"LUX","GDPHRWKD","TOT","USD","A","1975",50.472484,
"LUX","GDPHRWKD","TOT","USD","A","1976",51.33199,
"LUX","GDPHRWKD","TOT","USD","A","1977",52.926793,
"LUX","GDPHRWKD","TOT","USD","A","1978",55.969247,
"LUX","GDPHRWKD","TOT","USD","A","1979",57.547685,
"LUX","GDPHRWKD","TOT","USD","A","1980",58.183288,
"LUX","GDPHRWKD","TOT","USD","A","1981",58.524015,
"LUX","GDPHRWKD","TOT","USD","A","1982",59.973709,
"LUX","GDPHRWKD","TOT","USD","A","1983",62.175483,
"LUX","GDPHRWKD","TOT","USD","A","1984",66.197945,
"LUX","GDPHRWKD","TOT","USD","A","1985",66.845557,
"LUX","GDPHRWKD","TOT","USD","A","1986",72.187116,
"LUX","GDPHRWKD","TOT","USD","A","1987",73.127734,
"LUX","GDPHRWKD","TOT","USD","A","1988",76.060635,
"LUX","GDPHRWKD","TOT","USD","A","1989",81.277089,
"LUX","GDPHRWKD","TOT","USD","A","1990",82.14235,
"LUX","GDPHRWKD","TOT","USD","A","1991",86.739651,
"LUX","GDPHRWKD","TOT","USD","A","1992",87.073564,
"LUX","GDPHRWKD","TOT","USD","A","1993",88.780059,
"LUX","GDPHRWKD","TOT","USD","A","1994",90.948597,
"LUX","GDPHRWKD","TOT","USD","A","1995",89.29036,
"LUX","GDPHRWKD","TOT","USD","A","1996",89.521784,
"LUX","GDPHRWKD","TOT","USD","A","1997",90.955873,
"LUX","GDPHRWKD","TOT","USD","A","1998",93.057507,
"LUX","GDPHRWKD","TOT","USD","A","1999",96.297881,
"LUX","GDPHRWKD","TOT","USD","A","2000",97.459711,"B"
"LUX","GDPHRWKD","TOT","USD","A","2001",95.733237,
"LUX","GDPHRWKD","TOT","USD","A","2002",96.465052,
"LUX","GDPHRWKD","TOT","USD","A","2003",97.170243,
"LUX","GDPHRWKD","TOT","USD","A","2004",98.973858,
"LUX","GDPHRWKD","TOT","USD","A","2005",99.957636,
"LUX","GDPHRWKD","TOT","USD","A","2006",102.035068,
"LUX","GDPHRWKD","TOT","USD","A","2007",104.743364,
"LUX","GDPHRWKD","TOT","USD","A","2008",99.685834,
"LUX","GDPHRWKD","TOT","USD","A","2009",99.484621,
"LUX","GDPHRWKD","TOT","USD","A","2010",101.160094,
"LUX","GDPHRWKD","TOT","USD","A","2011",99.378768,
"LUX","GDPHRWKD","TOT","USD","A","2012",98.989858,
"LUX","GDPHRWKD","TOT","USD","A","2013",100.800784,
"LUX","GDPHRWKD","TOT","USD","A","2014",100.550424,
"LUX","GDPHRWKD","TOT","USD","A","2015",99.777819,
"LUX","GDPHRWKD","TOT","USD","A","2016",101.763319,
"LUX","GDPHRWKD","TOT","USD","A","2017",100.25682,
"LUX","GDPHRWKD","TOT","USD","A","2018",98.578393,
"LUX","GDPHRWKD","TOT","USD","A","2019",97.821744,
"LUX","GDPHRWKD","TOT","USD","A","2020",101.10009,
"LUX","GDPHRWKD","TOT","USD","A","2021",99.030161,
"MEX","GDPHRWKD","TOT","USD","A","1991",19.779529,
"MEX","GDPHRWKD","TOT","USD","A","1992",19.881873,
"MEX","GDPHRWKD","TOT","USD","A","1993",19.80269,
"MEX","GDPHRWKD","TOT","USD","A","1994",19.759341,
"MEX","GDPHRWKD","TOT","USD","A","1995",18.538649,
"MEX","GDPHRWKD","TOT","USD","A","1996",18.748189,
"MEX","GDPHRWKD","TOT","USD","A","1997",18.531243,
"MEX","GDPHRWKD","TOT","USD","A","1998",19.622722,
"MEX","GDPHRWKD","TOT","USD","A","1999",19.27401,
"MEX","GDPHRWKD","TOT","USD","A","2000",20.408184,
"MEX","GDPHRWKD","TOT","USD","A","2001",20.546467,
"MEX","GDPHRWKD","TOT","USD","A","2002",19.608957,
"MEX","GDPHRWKD","TOT","USD","A","2003",20.222358,
"MEX","GDPHRWKD","TOT","USD","A","2004",20.500537,
"MEX","GDPHRWKD","TOT","USD","A","2005",20.218735,
"MEX","GDPHRWKD","TOT","USD","A","2006",20.875724,
"MEX","GDPHRWKD","TOT","USD","A","2007",21.161519,
"MEX","GDPHRWKD","TOT","USD","A","2008",20.463338,
"MEX","GDPHRWKD","TOT","USD","A","2009",20.459199,
"MEX","GDPHRWKD","TOT","USD","A","2010",19.441112,"B"
"MEX","GDPHRWKD","TOT","USD","A","2011",19.986545,
"MEX","GDPHRWKD","TOT","USD","A","2012",20.061491,
"MEX","GDPHRWKD","TOT","USD","A","2013",19.965482,
"MEX","GDPHRWKD","TOT","USD","A","2014",20.474889,"E"
"MEX","GDPHRWKD","TOT","USD","A","2015",20.59312,"E"
"MEX","GDPHRWKD","TOT","USD","A","2016",20.674077,"E"
"MEX","GDPHRWKD","TOT","USD","A","2017",21.050005,"E"
"MEX","GDPHRWKD","TOT","USD","A","2018",20.904093,"E"
"MEX","GDPHRWKD","TOT","USD","A","2019",20.41009,"E"
"MEX","GDPHRWKD","TOT","USD","A","2020",20.245578,"E"
"MEX","GDPHRWKD","TOT","USD","A","2021",19.547246,"E"
"NLD","GDPHRWKD","TOT","USD","A","1970",30.188069,
"NLD","GDPHRWKD","TOT","USD","A","1971",31.735818,
"NLD","GDPHRWKD","TOT","USD","A","1972",32.75451,
"NLD","GDPHRWKD","TOT","USD","A","1973",34.926387,
"NLD","GDPHRWKD","TOT","USD","A","1974",37.299756,
"NLD","GDPHRWKD","TOT","USD","A","1975",38.553631,
"NLD","GDPHRWKD","TOT","USD","A","1976",40.481033,
"NLD","GDPHRWKD","TOT","USD","A","1977",41.730314,
"NLD","GDPHRWKD","TOT","USD","A","1978",42.894772,
"NLD","GDPHRWKD","TOT","USD","A","1979",43.429601,
"NLD","GDPHRWKD","TOT","USD","A","1980",44.102272,
"NLD","GDPHRWKD","TOT","USD","A","1981",43.953167,
"NLD","GDPHRWKD","TOT","USD","A","1982",44.46766,
"NLD","GDPHRWKD","TOT","USD","A","1983",46.243744,
"NLD","GDPHRWKD","TOT","USD","A","1984",47.521576,
"NLD","GDPHRWKD","TOT","USD","A","1985",48.393315,
"NLD","GDPHRWKD","TOT","USD","A","1986",49.053812,
"NLD","GDPHRWKD","TOT","USD","A","1987",49.653991,
"NLD","GDPHRWKD","TOT","USD","A","1988",50.553944,
"NLD","GDPHRWKD","TOT","USD","A","1989",51.584512,
"NLD","GDPHRWKD","TOT","USD","A","1990",52.330703,
"NLD","GDPHRWKD","TOT","USD","A","1991",52.96181,
"NLD","GDPHRWKD","TOT","USD","A","1992",52.861959,
"NLD","GDPHRWKD","TOT","USD","A","1993",53.709848,
"NLD","GDPHRWKD","TOT","USD","A","1994",54.653657,
"NLD","GDPHRWKD","TOT","USD","A","1995",53.830722,
"NLD","GDPHRWKD","TOT","USD","A","1996",54.029715,
"NLD","GDPHRWKD","TOT","USD","A","1997",55.222705,
"NLD","GDPHRWKD","TOT","USD","A","1998",56.578693,
"NLD","GDPHRWKD","TOT","USD","A","1999",57.827451,
"NLD","GDPHRWKD","TOT","USD","A","2000",59.696492,
"NLD","GDPHRWKD","TOT","USD","A","2001",60.299505,
"NLD","GDPHRWKD","TOT","USD","A","2002",60.739628,
"NLD","GDPHRWKD","TOT","USD","A","2003",61.541637,
"NLD","GDPHRWKD","TOT","USD","A","2004",62.603024,
"NLD","GDPHRWKD","TOT","USD","A","2005",64.097939,
